review_Id,comment_text,author_id,creation_time,rating,creation_date,polarity,Average
3472,"review	the best 'tracker' app on the google play store it mostly always knows where i am even when i'm cycling through country roads that are unknown to most people.","		cid-lg:aoqptofgolkd4cyo_e0c8pdveayi3w_qqd-gahfamcaoeqgtezgxqmfnj3wcj42miod7gvru-vmynik_zydtsa","		thu may 02 10:25:18 nzst 2013",4,2/05/2013 10:25,Good,
3473,"great	nice to log my daily walk and see stats.  as others pointed out  a calorie burned estimate in the stats would be perfect  also the gps like others mentioned doesn't lock on til a few seconds after recording has started.  that resulted and showing me as being across a street then jumping to my location instantly adding to my stats.  fix that and add calories and it's perfect.","		cid-gp:aoqptoemohfo2yfsw6e5vzxm-_w4ravukjmvvqo01iavrfdbvyqulqp_mqwhefg5ytpfufmzbrdxfhv9ynpkzq","		thu may 02 08:27:06 nzst 2013",4,2/05/2013 8:27,Good,
3474,"its simple..its great	keep track of all my activities.syncs data on google drive. google is awesome for everything.","		cid-gp:aoqptofrqsqsbj3wetiek8h8xtlfmpwyzl6eccprh_6y3qyeuhz4izl9vtfyyo1a6jbzqhgyzoaxi5fvugtlyw","		thu may 02 05:59:54 nzst 2013",5,2/05/2013 5:59,Good,
3475,"awesome	i still need fitness features like calories burned and scheduling events to stop using other tracking apps completely.","		cid-gp:aoqptoeq1ny6xxfyzlzxtmfhhecnskyliq2dshtw-ww2p_6aichnful5oqxqxg5ywswpjw1fyznyysrysh1tfg","		thu may 02 04:25:11 nzst 2013",5,2/05/2013 4:25,Good,
3476,"love this app	awesome for tracking fourwheeler rides.","		cid-lg:aoqptogdbu8ijlnjs7d4skv8o0xc0xbjr5hn0mb9ik4-9nhlnkodkftftsjobkaky9_phtt4xooudmekf0-xjq","		thu may 02 03:20:07 nzst 2013",5,2/05/2013 3:20,Good,
3477,"best program	the best n fast to use.","		cid-lg:aoqptoezz1-3jelkzx7iz0pxtwgqobnf0zi3kwych36fcbg0zyfwxilxhxxayqul9ysm-fkgoe8mnzyvvmh2aa","		thu may 02 01:04:45 nzst 2013",5,2/05/2013 1:04,Good,
3478,"best tracking apps	thanks google.","		cid-gp:aoqptogw67ligluipotmggzxfghavy5b4wpikus8_w6c0rbjle2ieqigvj7-tdn5obaik_bac0iou13nsars5q","		wed may 01 22:23:22 nzst 2013",5,1/05/2013 22:23,Good,
3479,useful.,"		cid-gp:aoqptofkz57a2vyfxrrbybhtnqlj_o6qsod_3rzxmnbwvmehdbvl4tt7-ry0qyaljvuzh-qyjuxamk6-edncgw","		wed may 01 15:50:08 nzst 2013",5,1/05/2013 15:50,Good,
3480,"gnote 2 user	great app. an update that allows one to aggregate recorded tracks on map view will be very useful.","		cid-gp:aoqptoe_s-cpfgjbly-2zhnci_vcrqvicpnt-iryt0wsmaiedqg-qbh9v3yzqoi68fgd97c5edqit1wolebhmq","		wed may 01 06:36:15 nzst 2013",5,1/05/2013 6:36,Good,
3481,"great	works amazing but it would be amazing if it is calculate the calories.","		cid-gp:aoqptohuf9j6mhyll2do1auum_7hdhamcvv_0rylfttj_nzehtu14iiwhyk_caz_zzyh1nn-nkm-8cqrrul27w","		tue apr 30 18:08:14 nzst 2013",5,30/04/2013 18:08,Good,
3482,"galaxy s2	awesome.","		cid-gp:aoqptoeabv4fkpaarv-gimkjwjnoazvulo0xhrs9e2i59lz6i2g5onnuddalxpuoo2rkuus1j3y0cex-85ugrg","		tue apr 30 17:24:49 nzst 2013",5,30/04/2013 17:24,Good,
3483,"vajalik	on väga vaja seda seadet just tallinnas.","		cid-gp:aoqptogyb7pj-bhanjf7njaz0vj2tphqdhsbcqbtrlpryy-xg0c9hhewp79tnlznjw12ferkbo3o8ta96jpfsq","		tue apr 30 11:57:35 nzst 2013",5,30/04/2013 11:57,Good,
3484,"better than others...	... if you're a google maps user. otherwise they are all pretty much all the same.","		cid-gp:aoqptog5dghe4r7oglzsqzoiwa2stf3y441_kejs-pwkyd8nevzrsrqufc2ph9iptgbehe53yeohgx3ec2ipza","		tue apr 30 00:24:14 nzst 2013",5,30/04/2013 0:24,Good,
3485,another great google app.,"		cid-gp:aoqptogbj-qznu-ydua2esb7almlyebawi0bssml0wcyij6pu0c0slmnyzn8392b3y0wcdsavav4wkslu62j2q","		mon apr 29 16:37:20 nzst 2013",5,29/04/2013 16:37,Good,
3486,"bad	not a good app. it really don't work.  don't download this app.","		cid-gp:aoqptoedegjicqmqv9fuuxiw17ds-cs695lnwiosvaqejoh69vvfzn-p8fm3ggnbgqfcqx-idq_xahvste3a0a","		mon apr 29 12:06:42 nzst 2013",1,29/04/2013 12:06,Bad,
3487,"gps data has ""holes""	my gps data have ""holes"" while other programs like strava or mapmyride doesn't.","		cid-gp:aoqptohly-x0zmrag-idpyjtwumuznttn6acyl9bywd7s3nr3h5g6dsph8edd5lgrony7s7vubajjuhylpascw","		mon apr 29 04:13:16 nzst 2013",2,29/04/2013 4:13,Bad,
3488,"help	earlier use to work like charm but now doesnt show stats and graph only black screen. galaxy ace.","		cid-gp:aoqptoev3d6tg_u9dmsaym2emi2s7hpm0rzitc0s4ri__l7qozq1wmxghwlc406suvhotxysoordtboofmupsw","		mon apr 29 00:59:32 nzst 2013",2,29/04/2013 0:59,Bad,
3489,"incorrect information	used this whilst cycling over some hills were i liveelevation was incorrect as a know the climb were i ridei use mapmyride which is more accurate.","		cid-lg:aoqptohvua3wb-ia49zowoeqvtkdehnxflear8vjxnipy907kdvjhebnv3pilriwc60npv0iy0u3u5t8ytp_tq","		sun apr 28 03:27:23 nzst 2013",2,28/04/2013 3:27,Bad,
3490,best tracker for android.,"		cid-gp:aoqptoexgrkpj3cwmt8uaco5bypdpmnaau99bqoihzxdz9b8aa6kd6vt7jxvywewvb-tfk4kt0gqaikfbq5qua","		sun apr 28 01:09:03 nzst 2013",5,28/04/2013 1:09,Good,
3491,"great app but we live in metric world	we don't work in feet/miles but meters. please build that into the app as a selectable setting.","		cid-gp:aoqptohl7qfedzf3zwwok40kqheqfqgwbghrua5viymxm7l7gnf3wzjhr8gzhywvdpqhdqpfvowt3tbn4s0zeg","		sat apr 27 20:13:32 nzst 2013",4,27/04/2013 20:13,Good,
3492,"worked great.	i used it on my walk today and it worked well.  the only problem is that it took a long time to get a good gps lock.  it had me about two blocks from my starting point.  with in the first 1/4 mile it started working great.  i know that my galaxy ii has problems with the gps on over cast or cloudy days by there were no clouds in the sky and there were no obstructions. it connected with my heart monitor and it recorded my heart rate for the whole 1 hour walk.  even though i had the gps problem in the beginning i still recommend the software.","		cid-gp:aoqptofqllxrqcx6e7ljmu_emsw-mt2nb287fhzkptfhpschq_y7z8ceebb7satwiqkd7nq0dpxcgovzxsm3mq","		sat apr 27 12:34:27 nzst 2013",4,27/04/2013 12:34,Good,
3493,"zig-zags	it's not accurate not to mention it looks very primitive.  i ran 6.2 miles and it read 8 miles.  i thought the zig-zag was normal due to the arm movement but then i tried runkeeper and runkeeper was extremely accurate to the .01.","		cid-gp:aoqptog9f2mzucmpfsxbzbijmtzj_lrvps4_hm1s0t-rmuowe6qqt8leavp6fzgv0lc3h_qx_oliyzc9xmgmha","		sat apr 27 08:34:52 nzst 2013",1,27/04/2013 8:34,Bad,
3494,"htc sensation adding miles	ran this on a few walks adds zig zag lines on sections of walk  adding 2 miles to real distance. on friends galaxy it worked fine. please fix because its a great app when accurate. i note this is a long standing issue on dev page for some phones.","		cid-gp:aoqptoe_tuqc7zawbwrouhlpngn7p_4z3anijfdep4nxxo0-9mkw4hpii7e0ur0bmvkooff-dp5sr-i7mwktaw","		sat apr 27 05:27:23 nzst 2013",2,27/04/2013 5:27,Bad,
3495,"like it	great app.","		cid-gp:aoqptofylbltgx0l5heasppt8k4nqpp9cc7u0xwaparlt8nkodori_4bmaehqw1cwxtaezz_izhfrqpqisljvg","		sat apr 27 04:40:36 nzst 2013",5,27/04/2013 4:40,Good,
3496,"excellent  for jellus husbans.	very accurate and helpfull in knowing where my car is.","		cid-gp:aoqptohzapl8pangfjgxc5km1wnmard7bpfy2vu5d3ypwvwdondy1ny-ewt81r59djelug_qesx8a4wiao--dq","		sat apr 27 00:18:06 nzst 2013",5,27/04/2013 0:18,Good,
3497,"fajna aplikacja	super pokazuje wszystko co trzeba. dystanswyskoscpredkosc i wszystko jest na mapie.","		cid-gp:aoqptogwb1kr-gw8kohdpvcnqhcoju1lmskvqzlzyphhyn9y1rva0ek6dr6bn7fozz5-vkd-daebvxnzvkhwya","		fri apr 26 09:41:13 nzst 2013",5,26/04/2013 9:41,Good,
3498,great.,"		cid-gp:aoqptoerfbvmixn9lwqs4-urdjmeo6pco3na_trb_bt3eiimlay9nmucqmzvknr23xgecjseix4oiuvnw1icxq","		fri apr 26 09:35:56 nzst 2013",4,26/04/2013 9:35,Good,
3499,"amit	very very good my tracks.","		cid-gp:aoqptog58sw5aayxw3hvqeym9zezguccqt2pkyaomboabafkip5bvhjgmbixwrrjsclfvhiunb63ypd_tyz_8q","		thu apr 25 06:37:19 nzst 2013",2,25/04/2013 6:37,Bad,
3500,"disappointed	tracked only time...not anything else...sucked..no stars worth.","		cid-gp:aoqptohav5dpl5hmnwnfy6h-88glhpb5uz7rcqmn7mknmlfscymha8ctspyyass5imentwvqqskwtostgechua","		wed apr 24 23:38:16 nzst 2013",1,24/04/2013 23:38,Bad,
3501,"enjoyable	after just discovering that i can view my commute via google earth i have to say i am very impressed. the only gripe i have with my tracks sharing my commute with google drive which can be a little difficult at times.","		cid-gp:aoqptofce8pbikvtd8faktcybmsml84hxsfntvuocodbrdo9swbeyura1pjenchf-tyjy4qzfy9ravjeqwrgnq","		wed apr 24 22:34:38 nzst 2013",4,24/04/2013 22:34,Good,
3502,"exactly what i was looking for	after deciding to get fit i wanted to be able to track my efforts to see my improvements and this does exactly what i wanted with full integration with my google drive maps and sheets.","		cid-gp:aoqptohnw5sw95tkj4igimedzjy71yukfv0-ze4-67mwayym_ckdscmqw3vjh_vfpqvbgilpf79fm1itutbfda","		wed apr 24 05:44:52 nzst 2013",5,24/04/2013 5:44,Good,
3503,"cool	its fun and cool app.keep it up.","		cid-gp:aoqptofyxgszirlfvmofmbhxdhgag_8f0yqyrw1dog7wyhlcc-ehfs6fwz1ogxmryszzqlyu2ru9tsxd_fzwkw","		wed apr 24 05:36:44 nzst 2013",4,24/04/2013 5:36,Good,
3504,"freezes	freezes all the time on xperia u please fix.","		cid-gp:aoqptogxfmlnjv0gocdjlnb3qaim364deojccu-b16gh-msxusxcb_w9zi4touyvmk3eibeojqetvtnrl6b58w","		wed apr 24 03:28:18 nzst 2013",2,24/04/2013 3:28,Bad,
3505,great app.,"		cid-gp:aoqptohmlgnylxy0j-b5aihxlnudhh3knlbsxdtbcjrtkvghax5qmstvuqja5pkah6stv0ambwrlktwx38oxrq","		wed apr 24 02:43:02 nzst 2013",5,24/04/2013 2:43,Good,
3506,good.,"		cid-gp:aoqptohknlvo8w6ekrjloswabu_qmikds7r5uqigunmwepi8fehmp_jddqpm8cpg-pynwz0ldwzwbjqve_zhfg","		tue apr 23 23:56:56 nzst 2013",5,23/04/2013 23:56,Good,
3507,"very nice but not using metric	very easy to use. connects to my heart rate monitor but it uses imperial system not metric which is a big stopper for me.","		cid-gp:aoqptoe2dy691-eviluiyij7mbejuu5prkur5cdipsl_sxlgnvu6aeaozmy-quui7xhzge_ly5mvunynayz6ng","		tue apr 23 13:56:10 nzst 2013",3,23/04/2013 13:56,Good,
3508,"how?	i know this is cool and works but the problem is when i turn on my gps it cant track me in maps and my tracks pls help me how.","		cid-gp:aoqptohlhxcfo6plrdkodyxs1xxukpasz6rl4o-xxxbwjgrcsnuey1yhp3qrkbcioly6ht3hcf6fg8y8jyslga","		tue apr 23 08:57:35 nzst 2013",1,23/04/2013 8:57,Bad,
3509,"rishi	very cool.","		cid-gp:aoqptohwf_qappnpi3qyx2trretj-dyqwg6w9ik32lerxxgcic_xqaegw6czgkdsmebgwok5ndbr30u2qhhkkq","		mon apr 22 22:06:30 nzst 2013",5,22/04/2013 22:06,Good,
3510,"averge	nice.","		cid-gp:aoqptohsz83hkah3ov8avsfiyktv7zhfylxm1qtahg66undqgxymq5vswzlw46sno7ixdx0oawmewab8mvsfda","		mon apr 22 20:16:07 nzst 2013",3,22/04/2013 20:16,Good,
3511,"good	don't use it much but when i do i like.","		cid-gp:aoqptoeiwn8czks1bzpu8keg5aovphx3t7nu9uyw5zkz-64l3ecfyqbzhs3qmv6bmkk4oec-2i4rxj8iluicpq","		mon apr 22 16:10:05 nzst 2013",5,22/04/2013 16:10,Good,
3512,great one.,"		cid-gp:aoqptof25fpn395gi9lo0lpblwkj42gbqjoh9fxncq-ppeg6_li_yubcgjn95nilujuksm9qawcqk9vovlzezw","		mon apr 22 13:33:50 nzst 2013",5,22/04/2013 13:33,Good,
3513,"awesome app.	tracked a 90 mile pre ride in the background.","		cid-gp:aoqptoejxldjfgypakjehfvd18vurfjgnrlmgku5nsbpw86vdhrwjpnsvm-qzv4eeq_eazyuy0ylzgnfq8fxia","		mon apr 22 11:13:26 nzst 2013",5,22/04/2013 11:13,Good,
3514,like it a lot.,"		cid-gp:aoqptogfu46jckmtdzlugodnjlifnz2jbne8qun46n5xle0u47dw49dxotoiep-5alpq_eezrbbpsr3jcucjwg","		mon apr 22 10:17:45 nzst 2013",4,22/04/2013 10:17,Good,
3515,"google rulez	another great google app.","		cid-gp:aoqptohswit96zlzndcqwe3abm29dcvv92dowd3uaqgv43v_rzju8gjzil0ec1oyrhx29galfyrlee_uman0nq","		mon apr 22 02:36:47 nzst 2013",5,22/04/2013 2:36,Good,
3516,"it's ok	i am / was cardiotrainer user. but ct is not updating anymore so i search for new tracking app. my tracks would be ideal but this is just a beginning. it lacks alot of features i want to be included: information every x min/sec about pace distance speed or time/km cal burned so far .... i really like little note button for quick music search but usualy i use radio fm or tunein radio pro. i like to setup interval training and compete with yourself on recorded track or virtual runner.","		cid-gp:aoqptofforf2wt3vviuhixfxttt6hfhvsdjt73vkcmxmfh7hrjn75-gzlhzd10i9u9z5gib6lqnszi8wgbqaeq","		sun apr 21 20:21:38 nzst 2013",4,21/04/2013 20:21,Good,
3517,"awesome for the oilfield	samsung galaxy sii epic touch: i use this app in the oil field. i can record the path to each well i visit and pin the locations. the map tracks every dirt path in the field. makes finding locations even out where there are no roads a snap highly recommended.","		cid-gp:aoqptohtckl6uxyrdc5rp85zttovw4rj_obv3pl5ivwtbwbhuhqozsyeyoxz_gfu3lximrfltwlvjss3ytkrng","		sun apr 21 17:36:04 nzst 2013",5,21/04/2013 17:36,Good,
3518,"good	this app is very useful.","		cid-lg:aoqptof5h4qci9s-a6gdvtnrd2iaqly4s7a_w7x1rkkgiq4b4dwkfqgfqfkp1z8b6xrjcwc43cqsxpmwlrcm3q","		sun apr 21 07:21:10 nzst 2013",5,21/04/2013 7:21,Good,
3519,"great than nike+	quality is just to use it awesome app what i need is here ty.","		cid-gp:aoqptofn3ebzgvg-tmkqbanjn4ehlmq_9hziqdimw_y94dnf241cebi7gv2nh7khgz1cqj_7w1vw08fnvgrngg","		sun apr 21 05:53:04 nzst 2013",5,21/04/2013 5:53,Good,
3520,nice.,"		cid-lg:aoqptoelupcp_161syqayflmb0c9sa5cwmakkvbqe7v_kwlpenn6uab77kquguwbzyqlesa4pje1_lxz3gvazw","		sun apr 21 02:14:22 nzst 2013",5,21/04/2013 2:14,Good,
3521,"good	will be nice not to be maps app dependent.","		cid-gp:aoqptoeknhlwbler1rcyu_zskdhzz9u0xgzwsqy3oxwq_ml0zr4ggomleoftlrkqiew6cgaviyeofkm9ude_5q","		sun apr 21 01:21:53 nzst 2013",5,21/04/2013 1:21,Good,
3522,"love it	beatiful in its simplicity.","		cid-lg:aoqptofyl5bs24piagweeyhx7ntbney2muxu707zdytuqjhffsnbp9hjg9d4qrwsgqeaelq3uldkdmxi026rqq","		sun apr 21 00:09:34 nzst 2013",5,21/04/2013 0:09,Good,
3523,"below par	so far this app has been a let down. constant lose of gps signal. away to test on a sunny day. see if this is any improvement. other track apps don't seem to lose signal. but they can't export track details.","		cid-gp:aoqptoh2mewkpmgigxwtispjafrtbytaxpw-ciqxizzjcb7wgbfpfhihptxgvec5wu9odue2wbn4wb1cl71kpq","		sat apr 20 22:17:02 nzst 2013",2,20/04/2013 22:17,Bad,
3524,"wtf mate	htc g2. gps won't work. please fix.","		cid-lg:aoqptoga1lxljb4da6mz5e1dvzb2b093nkrcqhz3awa8tifbuf47ytwmjohqwbpx79p59h7hj5cwxcy6bi8mya","		sat apr 20 14:56:14 nzst 2013",5,20/04/2013 14:56,Good,
3525,"naff	doesn't update when on a mountain. so useless to me..","		cid-gp:aoqptog3y7s5noixcc4hcizcbfg4zi72wdn92rtdmzrc5fwrld2ct49mj-vwrugtsfra_lmtc07gmuhvv2ljyg","		sat apr 20 10:10:10 nzst 2013",1,20/04/2013 10:10,Bad,
3526,"amazing	this app is free and it is great when mountain biking and just rode riding. this is probably the most useful app on my phone.","		cid-gp:aoqptohirp_e7coembchest0phmkz37i6k1_wqxsdrpeuu6aszjdcqprshfbbahfi_ool_rt-w9oi_eshqzyfw","		sat apr 20 08:46:35 nzst 2013",5,20/04/2013 8:46,Good,
3527,"allow offline maps	please allow offline maps for mobile devices who don't have wireless internet.  allow offline maps from google maps to be linked to this application. if this feature isn't added than this application serves me no use.","		cid-gp:aoqptoeynp86msalrkga7dspsk83rdifb-fdc_kkwxq_8jkrj1nfuuiwphwmllbkcp5zvtokiafrs_f5xuvufg","		sat apr 20 07:48:23 nzst 2013",3,20/04/2013 7:48,Good,
3528,"tried on my 12.68 kms biking and loved it	tried on my 12.68 kms biking and loved it.","		cid-gp:aoqptogt3btpj3tq_gxdlcokne17g_7nwnhzfqemhloyleshlmj0d8p_huemlrllcaj6i4gyo8zro68m8gwzta","		sat apr 20 05:26:27 nzst 2013",5,20/04/2013 5:26,Good,
3529,"great for trips	awesome precise app. great for outdoor trips hiking skiing boating even driving. eats up some battery but worth it. easy to import into google earth.","		cid-gp:aoqptof9h8pi5hfptnskbj0e0jsojtenjudwfpuhseax6kujzgoomavj0mqtegwo3igpv4tbvdwvgjlnxjoizw","		sat apr 20 00:14:29 nzst 2013",5,20/04/2013 0:14,Good,
3530,"awesome appy	one of d best app ever.","		cid-gp:aoqptofrjucl5ekkfwnhefis69ob6fg4zhgtvmghnlu8k6swhekxoizhljzfvthlqen0avtudq23pye-pugawa","		fri apr 19 11:24:37 nzst 2013",5,19/04/2013 11:24,Good,
3531,"works very well.	i run this on my phone while i'm using my standalone digital camera. it allows me to come home and use the gpx file it generates to geotag the pictures that i took.","		cid-gp:aoqptoe1fezwppsjvlatkoexaelvatx685hhtker5ug5psnihvmy6xveft1covrz9wvblns-wdiinwiz9yjdow","		fri apr 19 08:22:59 nzst 2013",5,19/04/2013 8:22,Good,
3532,"not too good	it used to work ok but with occasional crashes.  now it will not share with tracks2miles. it keeps telling me i need to turn on sharing. but i have already done that.","		cid-gp:aoqptohtl8qdqapb89qgujlqevbe5h2u1tolvm-wdtnbmssjvwzamcvg30qpry1b6qqtxnqwdloga0gszrqd4w","		fri apr 19 05:22:53 nzst 2013",1,19/04/2013 5:22,Bad,
3533,"@fakrudeen@	iam downloading this.","		cid-gp:aoqptoghm5kfzz9q94yp2d56rqf4faej5zjdk7p9f0nqrhfhs1ymsdaiq5nim8fnxuocmkmx665wz-nnxxp5hw","		fri apr 19 03:24:49 nzst 2013",5,19/04/2013 3:24,Good,
3534,"excellent app	niceeeee.","		cid-gp:aoqptoflvm-qzhysfqer-16pjdrchm6psxnzdrrrbmxzhxrsiigtqzqgyqts_ews9czfygqemxkfxcwewusaea","		fri apr 19 00:41:17 nzst 2013",5,19/04/2013 0:41,Good,
3535,"130km/h on my bike.	biking : moving time : 3h10 distance : 411km 255mi average moving speed : 130km/h 80mi/h ... the gps accuracy setting should be automatic.","		cid-gp:aoqptoet5qi2n6irsiqd7wycigdefl6rkjj2xp-zeilduf7frp5vy2zds57im1xze8_set6kqwzjov0klhmo7w","		thu apr 18 22:07:34 nzst 2013",2,18/04/2013 22:07,Bad,
3536,"just awesome	drive sync.","		cid-gp:aoqptohlvyv4awu6zh8oc30m0z5dmjqff2fgjqbgbc1i4boivtylhxsk1ttxhad48f3ukrezmaen8jnmiyixnq","		thu apr 18 15:12:47 nzst 2013",5,18/04/2013 15:12,Good,
3537,it is.,"		cid-lg:aoqptof26qksk8ryevqsfeovbrsnhj3ykjs1j5hbcmyi6qbuoilvsr--irnqsinksnfyg7s6ohlvsy56mghg6q","		thu apr 18 13:46:05 nzst 2013",5,18/04/2013 13:46,Good,
3538,"fantastic	best tracking app i have tested...run without internet....accurate data....just perfect .","		cid-gp:aoqptoee7pbceliftgjqbyzafh6ucuxp5hkcpg-5tk0pplastiqyxrf3rhxghlacceijkgyeeem_xgtjoqwsdq","		thu apr 18 11:03:58 nzst 2013",5,18/04/2013 11:03,Good,
3539,"discouraged	unhappy w it's tracking doesn't work on some favorite trails.  distances are unreliable given several different mileage numbers  for same trail on a there & back walk.","		cid-gp:aoqptohhgugj06boo1qb8u8srul7aolhysxydcmdfz-f9mqqu4tl1eoz1cc5vzyt2bnpntfxcyj6arinvfz0ra","		thu apr 18 10:04:20 nzst 2013",3,18/04/2013 10:04,Good,
3540,"like	i like this applications it's good.","		cid-gp:aoqptogxmtlsvidip4d8mtoltoryl6qayenndmtd0rol9hllobarby7cweb59af_gaaiqewgt3wmjhrwbe84zg","		thu apr 18 07:31:12 nzst 2013",5,18/04/2013 7:31,Good,
3541,"great way to keep up with your exercise	i use this each time i ride so i know how far i have gone and what elevation i have encountered.","		cid-gp:aoqptogqpydnk7n_cg22euo8reew4ricktbu0q694nyj7qqjd9a_kiurdtxxahstbqgmjbrqq1kyawpegv9n9a","		thu apr 18 04:08:15 nzst 2013",5,18/04/2013 4:08,Good,
3542,"distance scale bar?	how about optionally being able to show a distance scale bar like with google maps?.","		cid-gp:aoqptofmhkhjpihjvyznlxb-iwptjgunjwspghfpamdp08zqytu0lgzz17vzvh8tpnwtxkopd13outwzo4zf0a","		thu apr 18 01:32:56 nzst 2013",4,18/04/2013 1:32,Good,
3543,"awesome	thank you people who made this.","		cid-gp:aoqptoeletsju5d-0ln1iwypdcsohwgtqh33zs9zcgdgfus99mabr97poajw1x4f1ggl7879udz0ifjgg1mg0w","		wed apr 17 12:06:41 nzst 2013",5,17/04/2013 12:06,Good,
3544,"bust	only thing that works is map. other features are busted.","		cid-gp:aoqptoh87my0yegcfl70kgtoy7guromj7c9-nhra6eygkevpr00jwleaydnpbqguph4oc0mlsv6-4nfdcmx10g","		wed apr 17 09:13:02 nzst 2013",2,17/04/2013 9:13,Bad,
3545,nice app.,"		cid-gp:aoqptofdjyelxjixgjbcqe3jw2xm-nebxzov02_tqbr9dowfyhccaggnsmzybhlonndbeq_5vctzxnpglsu1sq","		wed apr 17 08:28:38 nzst 2013",4,17/04/2013 8:28,Good,
3546,"good app.	better since recent updates.","		cid-lg:aoqptogtsgm_gozogksoobdlgdv1qytlvkg4kb4ex31bpvi4aogep7j7jbl_gudkvgy_3zwzadfo3mfhiil0la","		wed apr 17 07:37:39 nzst 2013",4,17/04/2013 7:37,Good,
3547,"can not track my log :-	hi every time i record my track the error message appeared:   gps signal is not available. current location can not be determined. enable more location sources at 'location access' & make sure the sky is visible. try again later  i have enable all location feature on location service on my phone and in the sky of course.   have i make a mistake?  thank you  i use android vr 4.0.4 baseband 1.5 on my tablet.","		cid-gp:aoqptof7uxbnvyl3onwibnqy2c14h7aesbptwapq9b2eabamlfuolmvqnl7lkpk8c_k0ivoiv99fpg084mhqka","		tue apr 16 19:53:18 nzst 2013",5,16/04/2013 19:53,Good,
3548,"nilesh	galexy y dous lite. very smart.","		cid-gp:aoqptoeymlq85vqukz9whiwfvo3mfjzxanh9dca3_rxflblb39y2iukyhtw4dncppxux0zemtf1jqldztvvs6q","		tue apr 16 19:26:03 nzst 2013",2,16/04/2013 19:26,Bad,
3549,"great app for recording your paths	good.","		cid-gp:aoqptohmbzw_iikk5zekqn9bg30wgzepmbbarzfon0pihufsxyrrq9kj3mxtgtc6j8e1jmhdjedzqqyknnkr4w","		tue apr 16 18:53:30 nzst 2013",5,16/04/2013 18:53,Good,
3550,good.,"		cid-gp:aoqptogy4sutlaow0frqxb_wvrrq9bi1sdfvyqxda3bbzgnzzydopznnje2910bgq8paeffhvb5klklvpmwtig","		tue apr 16 17:56:31 nzst 2013",2,16/04/2013 17:56,Bad,
3551,"great for running	i'm doing a marathon in the fall and this is a great companion while i train. i'm able to track my progress after each run. average speed top speed distance time and elevation...it's all there. it's also easy to share with others. solid app.","		cid-gp:aoqptog2_ys41b_swxmnjdkgvvgo-4wy4q3bsom7h6iv4tetmmegrrj20crrpwjjclcade3hcvhf2ec-cvhiva","		tue apr 16 16:54:34 nzst 2013",5,16/04/2013 16:54,Good,
3552,"thx goog	offline it had a sat map. tiny file size worked perfect even on an og eris. can we get/save gps coordinates for pins?.","		cid-gp:aoqptohxsl8-trxzsvc0tpc8wyb7_z_2o49yzitjyr8iqvrq3cxsbiw68sk4kyfyxfer-h5is5miiyuws29d6w","		tue apr 16 13:21:59 nzst 2013",5,16/04/2013 13:21,Good,
3553,"awesome....	easy on my battery & on point with location... love export 2 googlemap.","		cid-gp:aoqptofbeelrpswwev6nlomrxi4ctckyujugv_gtkx0vqvhbqsvzngknjlzpz6qeh4botp0rc7czu5lcdcjjva","		tue apr 16 08:52:54 nzst 2013",5,16/04/2013 8:52,Good,
3554,"hi	good.","		cid-gp:aoqptoh3oghpfajou2jf_87dvbezl2o0n07_saq-q9rqcqvz_nequpjxxn_z1oi4uadqqu1pnk_76lxgjyzv1q","		tue apr 16 07:52:54 nzst 2013",5,16/04/2013 7:52,Good,
3555,"my tracks	awesome.","		cid-gp:aoqptogonet9ram7vtjhcivzmdgipk4ky3kqab2gctc5w-o35uvgdg2n2udo11wfvykc5rtqihkoiq8hpem18g","		tue apr 16 06:06:38 nzst 2013",5,16/04/2013 6:06,Good,
3556,"supper	i like this track.","		cid-gp:aoqptogfv8iwatono9xdzk54tez3clmxigyrrmtwlajbswnlbcuwapmivg8ky8nvhirk4ekj3fcnofwhe50_hw","		mon apr 15 17:20:29 nzst 2013",4,15/04/2013 17:20,Good,
3557,"best tracker:	the best tracking app by google for google maps :can also be used as a detective tool :.","		cid-gp:aoqptoev5kzj5pcdh5zguszupcup47sffl0dl76vhagyjojbyxzo3g5i8rcpdsf86mavsp_z51tvpvhqnpn-1a","		mon apr 15 06:25:03 nzst 2013",5,15/04/2013 6:25,Good,
3558,"nice app but	it tracks our mobile????.","		cid-gp:aoqptogshgfwv4eohlbfw27qadnzbagwhabq1pvei4hc5vlg2_ymtadrljzswn8zvpj6xvjnj5csdawmbjjdba","		mon apr 15 04:24:10 nzst 2013",5,15/04/2013 4:24,Good,
3559,"excellent tracking tool	works fine on my samsung nexus as well on nexus 7. nice to share the tracks between the devices. unfortunately no metric statistics currently available.","		cid-gp:aoqptohahmxwm-3n6vjtygwhxyzgilepu4xmbqropp3gmt2cplmicxizpopqqjjeq6pjzfqyjojr2ni7zcajhg","		mon apr 15 03:25:43 nzst 2013",4,15/04/2013 3:25,Good,
3560,"nice	very very nice. improve this app. some latest improve add it.","		cid-gp:aoqptof2rvk8ru480mhbxboiukgvt8uydyt6vwk3flybnsodzd2rr-f3wjo92qqknks_4pw9-gyo0y3cwawbha","		sun apr 14 20:49:10 nzst 2013",4,14/04/2013 20:49,Good,
